ID,rank,views,company,title,link,file_path,unique_article_ID
221,0,893569,415,"35세 심으뜸, 딩크족 선언 ""아이 때문에 매일 아침 기상, 너무 힘들어""",https://m.entertain.naver.com/ranking/article/415/0000041506,../data\20250923_article_1.txt,192
491,0,890533,609,"친동생 양세찬도 몰랐다…양세형, ♥안무가와 2년째 열애 중 “댄스팀 Y 소속” (런닝맨)[결정적장면]",https://m.entertain.naver.com/ranking/article/609/0001048554,../data\20251020_article_1.txt,436
1712,0,888949,117,"박나래 ""좋은 대학 나온 전현무와 고졸인 나도 대상 받아""[MD이슈]",https://m.entertain.naver.com/ranking/article/117/0004036610,../data\20260219_article_2.txt,1337
1461,0,888158,312,"곽튜브, '♥5살 연하'와 결별했다…결혼 3개월 만에 충격 ""과거 헤어졌다 재회"" ('아형')",https://m.entertain.naver.com/ranking/article/312/0000745552,../data\20260125_article_1.txt,1200
253,0,886859,382,"‘시한부’ 송선미, 폐암 말기→자립청소년에 500만 원 요구…수상해 (생명의 은인)",https://m.entertain.naver.com/ranking/article/382/0001226396,../data\20250926_article_3.txt,221
1492,0,886277,108,"'이혼' 박지윤·최동석, 상간 맞소송 판결 선고..""이성과의 부정행위 없었다"" 주장",https://m.entertain.naver.com/ranking/article/108/0003403698,../data\20260128_article_2.txt,1224
1152,0,883668,468,"기안84, 웃자고 한 말이었는데…“가정 방문 야매치료사 같다” 발언 재소환",https://m.entertain.naver.com/ranking/article/468/0001204754,../data\20251225_article_2.txt,976
941,0,883454,213,"사유리, '결혼→임신' 동시 발표…상대는 '2년 열애' 비연예인 [룩@글로벌]",https://m.entertain.naver.com/ranking/article/213/0001364157,../data\20251204_article_1.txt,823
1672,0,879987,312,"연예계 ♥핑크빛 또 터졌다…주인공은 이미주, 결별 1년 만에 ""울며불며 사귀어 달라고"" ('아근진')",https://m.entertain.naver.com/ranking/article/312/0000748288,../data\20260215_article_2.txt,1362
501,0,879255,312,"박수칠 때 떠난다더니…기안84, 제대로 사고쳤다 '나 혼자 산다' 최고 시청률 견인 [TEN이슈]",https://m.entertain.naver.com/ranking/article/312/0000732432,../data\20251021_article_1.txt,445
791,0,878537,477,"[단독]에이프릴 윤채경♥이용대, 열애 중…이혼 7년 만에 찾은 새 사랑",https://m.entertain.naver.com/ranking/article/477/0000580271,../data\20251119_article_1.txt,699
762,0,875727,76,"한혜진, 숨겨온 가족사 첫 고백…母 ""어릴 때부터 무겁게 짊어진 아이""",https://m.entertain.naver.com/ranking/article/076/0004346890,../data\20251116_article_2.txt,676
1802,0,874719,312,"'8살 연하' 윤채경, 돌싱 ♥이용대와 열애설 3개월 만에 마침내 활짝 웃었다…드라이브에 여행까지",https://m.entertain.naver.com/ranking/article/312/0000749744,../data\20260228_article_2.txt,699
964,0,872052,109,조세호 결국 SNS댓글창 폐쇄… ‘조폭=지인’ 인정에 '악플' 쇄도 [핫피플],https://m.entertain.naver.com/ranking/article/109/0005442542,../data\20251206_article_4.txt,837
621,0,871478,108,"김종민, 결혼 6개월만에 들려온 2세 소식..""내년 2월 6월 새 생명"" [스타이슈][살림남]",https://m.entertain.naver.com/ranking/article/108/0003380627,../data\20251102_article_1.txt,550
591,0,869112,76,"'52세' 이상민, 재혼 6개월만에 기쁜 소식...""딸·아들 상관없이 아내 닮았으면""",https://m.entertain.naver.com/ranking/article/076/0004340664,../data\20251030_article_1.txt,524
1103,0,866346,109,"박나래 前매니저, 마약류 의혹 속 약봉지 공개…주사이모 “中의사” 주장 ‘팽팽’",https://m.entertain.naver.com/ranking/article/109/0005449937,../data\20251220_article_3.txt,936
1803,0,865331,16,"“여친 폭행하고 임신시켰다” 김현중, 10년만에 심경…“연예인 무죄는 무죄 아냐”",https://m.entertain.naver.com/ranking/article/016/0002606523,../data\20260228_article_3.txt,1469
1361,0,864726,109,"""난 사랑에 미친X"" 박나래, 전 남친 정체 공개..'경영학과 출신' 논란 [Oh!쎈 이슈]",https://m.entertain.naver.com/ranking/article/109/0005462593,../data\20260115_article_1.txt,27
1603,0,864622,312,"""갑상선암 의심"" 박서진, 결국 안타까운 소식 알렸다…완치 2년 만에 또, ""母 목소리 안 나와"" ('살림남')",https://m.entertain.naver.com/ranking/article/312/0000747331,../data\20260208_article_3.txt,1308
561,0,862168,312,"'47세' 전현무, 방송 사상 최초 일냈다…""심각성 모르고 있었어"" ('사당귀')",https://m.entertain.naver.com/ranking/article/312/0000733226,../data\20251027_article_1.txt,493
1621,0,861195,213,"[단독] '장범준 버스킹 원년 멤버' 박경구, 지난 7일 별세…향년 38세",https://m.entertain.naver.com/ranking/article/213/0001373386,../data\20260210_article_1.txt,1323
492,0,860981,109,"'모친상' 서장훈, 연달아 가족 잃은 비보 전했다..'눈물+오열' ('미우새')",https://m.entertain.naver.com/ranking/article/109/0005413939,../data\20251020_article_2.txt,437
381,0,859849,477,"전진♥류이서, 결혼 5년만에 딩크 탈출 ""아이 성인되면 70살""('A급장영란')",https://m.entertain.naver.com/ranking/article/477/0000572766,../data\20251009_article_1.txt,335
1661,0,859465,445,"유명 싱어송라이터, 미성년자 살인 혐의... 가족들은 증인 소환 '거부'",https://m.entertain.naver.com/ranking/article/445/0000384963,../data\20260214_article_1.txt,1353
1113,0,857538,311,"'링거 해명' 전현무, 다 내려놨다…""올해 대상 글러"" 병풍 인정 [2025 KBS 연예대상]",https://m.entertain.naver.com/ranking/article/311/0001955006,../data\20251221_article_3.txt,943
1104,0,854345,312,우수수 하차하더니 '나혼산' 결국 새 멤버 공개했다…주인공은 2년차 MBC 아나운서,https://m.entertain.naver.com/ranking/article/312/0000740946,../data\20251220_article_4.txt,928
1221,0,854015,312,"[종합] ""대상 2명 줬다가 욕 먹어"" 이제훈은 무슨 죄…최우수상만 8명, 공동 수상 남발에 추락한 권위 ('SBS연기대상')",https://m.entertain.naver.com/ranking/article/312/0000742703,../data\20260101_article_1.txt,1037
1681,0,852268,410,"‘결혼’ 최준희, 외할머니 주거침입 신고 그날…옆엔 11살 연상 예비신랑",https://m.entertain.naver.com/ranking/article/410/0001112506,../data\20260216_article_1.txt,1369
1692,0,851917,445,김준현 '팬 무시' 논란 시끌시끌…이중적 태도 저격글 확산 [MHN이슈],https://m.entertain.naver.com/ranking/article/445/0000385646,../data\20260217_article_2.txt,1378
512,0,850957,76,"'15개월 아들상' 박보미, ""품안에서 아들 몸 경직...축 늘어져"" 안타까운 고백",https://m.entertain.naver.com/ranking/article/076/0004337140,../data\20251022_article_2.txt,454
1673,0,850103,108,"정은채♥김충재, 공개 열애 3년차에 럽스타그램..박수에 하트로 애정 [스타이슈]",https://m.entertain.naver.com/ranking/article/108/0003408360,../data\20260215_article_3.txt,1363
1174,0,849566,76,"오윤아, 성인된 발달장애 아들 희소식 ""피지컬 좋으니 가능성 있다고"" ('Oh!윤아')",https://m.entertain.naver.com/ranking/article/076/0004359481,../data\20251227_article_4.txt,996
1592,0,847653,445,"'도깨비' 故 고수정, 뇌종양으로 세상 떠났다… 벌써 6년 지나",https://m.entertain.naver.com/ranking/article/445/0000383360,../data\20260207_article_2.txt,1299
254,0,843600,312,"[종합] 서장훈, 1년째 ♥열애 중이었다…상대는 중국인 재력가 ""사귄 지 좀 돼"" ('마이턴')",https://m.entertain.naver.com/ranking/article/312/0000729408,../data\20250926_article_4.txt,219
965,0,842359,433,"[단독] ""주사이모는, 링거왕""…박나래, 불법의료 증거들",https://m.entertain.naver.com/ranking/article/433/0000123417,../data\20251206_article_5.txt,838
1402,0,841054,477,"배우 우창수, 갑작스러운 별세…향년 51세 ""넘치도록 아름다운 삶""",https://m.entertain.naver.com/ranking/article/477/0000589430,../data\20260119_article_2.txt,1161
973,0,839798,213,"이혜정, 아들과 절연 ""먼지로도 나타나지 말라고…CCTV도 달아"" ('동치미') [종합]",https://m.entertain.naver.com/ranking/article/213/0001364525,../data\20251207_article_3.txt,846
842,0,839550,311,"답례품만? 이장우 결혼식, ♥조혜원 부케도 '호두과자 부케'였다 [엑's 이슈]",https://m.entertain.naver.com/ranking/article/311/0001945109,../data\20251124_article_2.txt,739
1561,0,837939,213,"남편 月 천만 원 버는데…아내는 ""교회 주 5회·집 청소 0회"" ('이호선 상담소') [종합]",https://m.entertain.naver.com/ranking/article/213/0001372620,../data\20260204_article_1.txt,1277
411,0,835839,312,"5.3%→3.0% 시청률 급락에도…이서진, 결국 '나혼산' 못 이겼다 ('비서진')[종합]",https://m.entertain.naver.com/ranking/article/312/0000731083,../data\20251012_article_1.txt,362
502,0,835210,609,"39세 배우, 교통사고로 갑작스러운 사망‥소속사 측 “믿을 수 없어”",https://m.entertain.naver.com/ranking/article/609/0001048756,../data\20251021_article_2.txt,438
661,0,834070,312,"박미선, 짧은 머리로 '유퀴즈' 등장…""생존신고하러 왔다""",https://m.entertain.naver.com/ranking/article/312/0000734786,../data\20251106_article_1.txt,585
681,0,831192,421,"[단독] 차인표♥신애라, 며느리 본다…子 차정민, 대기업 前임원 딸과 29일 결혼",https://m.entertain.naver.com/ranking/article/421/0008591724,../data\20251108_article_1.txt,603
1512,0,830292,312,"20대 유명 남배우, 공식석상서 돌연 폭로…""tvN 제작진, 박보검에게 머리 잘려"" ('매직컬')",https://m.entertain.naver.com/ranking/article/312/0000746266,../data\20260130_article_2.txt,1237
952,0,830095,144,"조세호, 조직폭력배와 친분에 고가 선물?…소속사 “사실무근”[공식]",https://m.entertain.naver.com/ranking/article/144/0001084310,../data\20251205_article_2.txt,831
1022,0,829087,477,"[단독]샤이니 키, 오늘(12일) '나혼산' 불참 ""주사이모 관련 無, 미국 투어 스케줄""",https://m.entertain.naver.com/ranking/article/477/0000583705,../data\20251212_article_2.txt,876
921,0,823756,311,"'이경실 딸' 손수아, 파격 세미누드 화보 공개…전신 골드 글리터 [★해시태그]",https://m.entertain.naver.com/ranking/article/311/0001948010,../data\20251202_article_1.txt,802
461,0,823339,311,"아내 유출한 김종국, 6일만에 입 열었다…""된통 꼬이고 억울, 어처구니 없다"" [전문]",https://m.entertain.naver.com/ranking/article/311/0001929635,../data\20251017_article_1.txt,406
1023,0,821409,312,"조세호, 결국 사과했다…""용서해주세요"" 발언, 유재석도 '웃음' ('유퀴즈')",https://m.entertain.naver.com/ranking/article/312/0000739833,../data\20251212_article_3.txt,877
1732,0,820913,410,"‘이진욱·지드래곤급 여유’ 박나래, 너무 당당했던 출석에 누리꾼 갑론을박",https://m.entertain.naver.com/ranking/article/410/0001113043,../data\20260221_article_2.txt,27
311,0,820043,311,"김나영♥마이큐 재혼 발표 영상 돌연 삭제됐다…""많은 응원+축하 감사"" [공식]",https://m.entertain.naver.com/ranking/article/311/0001924593,../data\20251002_article_1.txt,272
1622,0,819427,108,"'발기부전'도 깠는데, ""한 남자""?..전현무, 박나래 '주사이모'에 머리채 잡혔다 '날벼락' [스타이슈]",https://m.entertain.naver.com/ranking/article/108/0003407023,../data\20260210_article_2.txt,1324
953,0,819274,241,[왓IS] 박나래 “그만 두더니 마음 아파”…‘갑질 의혹’ 공식 입장은 언제,https://m.entertain.naver.com/ranking/article/241/0003482004,../data\20251205_article_3.txt,27
421,0,818477,312,"윤민수 전처, 이혼 이유 밝혔다…""기다리는 것 힘들더라, 지금이 자유로워"" ('미우새')",https://m.entertain.naver.com/ranking/article/312/0000731189,../data\20251013_article_1.txt,372
901,0,816938,109,"섀넌 도허티, 유방암 전이로 사망...'하루 전 이혼' 전 남편과 법적 분쟁 [Oh!llywood]",https://m.entertain.naver.com/ranking/article/109/0005439146,../data\20251130_article_1.txt,788
503,0,810578,76,"'35세' 서하얀, 사업 대박났다...백화점 입점에 ♥임창정도 출동 ""외조하러""",https://m.entertain.naver.com/ranking/article/076/0004336606,../data\20251021_article_3.txt,446
1133,0,810289,477,"시가 피는 김대호, 실내 흡연 인증…""눈치 챙겨"" vs ""문제 없다""",https://m.entertain.naver.com/ranking/article/477/0000585397,../data\20251223_article_3.txt,961
1583,0,809976,76,"티파니, '♥변요한과 결혼 발표' 달라진 얼굴...물오른 예비신부 미모",https://m.entertain.naver.com/ranking/article/076/0004371919,../data\20260206_article_3.txt,1293
1051,0,807995,108,"""감금에 부엌 칼..그냥 살고 싶었습니다"" AOMG 女래퍼, '데이트 폭력' 피해 호소 [스타이슈]",https://m.entertain.naver.com/ranking/article/108/0003392286,../data\20251215_article_1.txt,898
1313,0,807369,117,"울며불며 걱정… 박나래, 전 매니저와 반전 통화 녹취 공개[MD이슈]",https://m.entertain.naver.com/ranking/article/117/0004025163,../data\20260110_article_3.txt,27
